junction_id,timestamp,day_of_week,time_of_day,traffic_volume,avg_speed,congestion_level,accident_count_recent,violation_count,illegal_parking_count,obstruction_count,weather,roadwork_flag,event_flag,police_coverage,risk_score
j005,2026-08-11 21:00:00,1,21,76,25.4,80.8,0,7,2,0,clear,0,1,1,39.7
j006,2026-08-11 21:00:00,1,21,33,53.5,33.4,0,3,2,0,clear,0,0,0,9.0
j007,2026-08-11 21:00:00,1,21,35,52.3,34.9,0,4,2,0,clear,0,0,1,11.7
j008,2026-08-11 21:00:00,1,21,45,45.0,41.6,0,0,2,0,fog,0,0,1,14.8
j009,2026-08-11 21:00:00,1,21,50,39.3,55.2,0,1,1,0,clear,0,0,0,15.0
j010,2026-08-11 21:00:00,1,21,87,27.1,77.1,0,6,4,0,clear,0,0,3,13.8
j011,2026-08-11 21:00:00,1,21,46,29.3,54.8,0,2,1,0,clear,0,0,0,15.2
j012,2026-08-11 21:00:00,1,21,37,48.6,40.0,0,2,4,0,rain,0,0,1,16.6
j013,2026-08-11 21:00:00,1,21,40,55.4,46.5,0,1,2,0,rain,0,0,0,16.8
j014,2026-08-11 21:00:00,1,21,52,32.0,61.7,0,5,4,0,clear,0,0,1,18.6
j015,2026-08-11 21:00:00,1,21,69,19.2,77.9,0,4,8,0,rain,0,0,0,36.0
j016,2026-08-11 21:00:00,1,21,29,62.4,31.0,0,4,0,0,clear,0,0,0,20.7
j017,2026-08-11 21:00:00,1,21,51,45.5,52.2,0,2,3,0,clear,0,0,3,1.7
j018,2026-08-11 21:00:00,1,21,64,30.0,64.4,0,3,4,0,clear,0,0,1,22.9
j001,2026-08-11 22:00:00,1,22,47,56.2,44.9,0,1,3,0,clear,0,0,1,7.8
j002,2026-08-11 22:00:00,1,22,50,51.6,41.3,0,4,7,0,clear,0,0,1,15.6
j003,2026-08-11 22:00:00,1,22,41,56.8,36.0,0,1,4,0,clear,0,0,0,14.2
j004,2026-08-11 22:00:00,1,22,65,38.1,69.7,0,4,2,0,clear,0,0,1,17.4
j005,2026-08-11 22:00:00,1,22,65,46.6,57.1,0,5,0,0,clear,0,0,1,18.7
j006,2026-08-11 22:00:00,1,22,39,56.0,34.0,0,3,2,0,clear,0,0,0,10.9
j007,2026-08-11 22:00:00,1,22,47,61.5,37.9,0,1,3,0,clear,0,0,2,0.5
j008,2026-08-11 22:00:00,1,22,64,36.3,62.9,0,3,4,0,fog,0,0,1,17.1
j009,2026-08-11 22:00:00,1,22,63,23.3,70.5,0,2,9,0,clear,0,0,0,14.0
j010,2026-08-11 22:00:00,1,22,77,33.8,64.0,0,7,5,0,rain,0,0,0,31.8
j011,2026-08-11 22:00:00,1,22,47,41.5,53.7,0,1,5,0,clear,0,0,1,18.7
j012,2026-08-11 22:00:00,1,22,40,51.7,46.0,0,2,2,0,clear,0,0,1,24.1
j013,2026-08-11 22:00:00,1,22,45,44.4,36.7,0,4,1,0,clear,0,0,0,7.1
j014,2026-08-11 22:00:00,1,22,63,33.6,62.8,0,1,5,0,clear,0,0,1,5.6
j015,2026-08-11 22:00:00,1,22,65,23.8,76.0,0,6,5,0,clear,0,0,2,22.5
j016,2026-08-11 22:00:00,1,22,26,66.0,23.3,0,1,1,0,clear,0,0,0,0.0
j017,2026-08-11 22:00:00,1,22,53,44.7,53.7,0,8,4,1,rain,0,0,2,28.8
j018,2026-08-11 22:00:00,1,22,45,46.8,46.9,0,7,4,0,clear,0,0,0,15.1
j001,2026-08-11 23:00:00,1,23,5,65.7,5.2,0,0,0,0,clear,0,0,0,2.9
j002,2026-08-11 23:00:00,1,23,17,65.7,15.3,0,0,1,0,rain,0,0,0,13.6
j003,2026-08-11 23:00:00,1,23,21,69.4,17.6,0,0,1,0,clear,0,0,3,0.0
j004,2026-08-11 23:00:00,1,23,36,57.6,32.4,0,1,3,0,clear,0,0,1,21.9
j005,2026-08-11 23:00:00,1,23,49,35.7,56.9,0,4,2,0,rain,0,0,1,27.1
j006,2026-08-11 23:00:00,1,23,7,80.0,7.6,0,0,0,0,clear,0,0,1,0.0
j007,2026-08-11 23:00:00,1,23,12,74.3,9.9,0,0,3,0,clear,0,0,2,0.0
j008,2026-08-11 23:00:00,1,23,25,67.4,24.1,0,0,2,0,clear,0,0,1,6.7
j009,2026-08-11 23:00:00,1,23,35,52.0,40.0,0,4,4,0,clear,0,0,0,19.9
j010,2026-08-11 23:00:00,1,23,41,49.1,40.8,0,1,4,0,clear,0,0,1,7.5
j011,2026-08-11 23:00:00,1,23,7,73.7,7.6,0,0,0,0,clear,0,0,1,0.0
j012,2026-08-11 23:00:00,1,23,15,68.4,17.3,0,2,0,0,clear,0,0,2,2.5
j013,2026-08-11 23:00:00,1,23,27,67.5,26.9,0,0,5,0,clear,0,0,1,7.8
j014,2026-08-11 23:00:00,1,23,36,53.4,40.2,0,0,2,0,clear,0,0,1,9.0
j015,2026-08-11 23:00:00,1,23,48,44.1,49.8,0,8,2,0,fog,0,0,1,22.2
j016,2026-08-11 23:00:00,1,23,5,80.0,4.2,0,0,1,0,clear,0,0,0,0.3
j017,2026-08-11 23:00:00,1,23,19,62.8,19.2,0,0,0,0,clear,0,0,1,2.9
j018,2026-08-11 23:00:00,1,23,29,64.0,30.8,0,1,4,0,clear,0,0,1,5.1
j001,2026-08-12 00:00:00,2,0,8,76.0,6.6,0,0,0,0,clear,0,0,2,0.0
j002,2026-08-12 00:00:00,2,0,14,70.4,13.8,0,1,0,0,clear,0,0,1,6.0
j003,2026-08-12 00:00:00,2,0,22,69.0,19.8,0,1,1,0,clear,0,0,0,4.5
j004,2026-08-12 00:00:00,2,0,36,55.4,37.8,0,1,3,0,clear,0,0,0,13.6
j005,2026-08-12 00:00:00,2,0,49,35.3,52.6,0,3,3,0,clear,0,0,0,18.4
j006,2026-08-12 00:00:00,2,0,5,80.0,4.4,0,0,0,0,clear,0,0,0,3.5
j007,2026-08-12 00:00:00,2,0,20,68.6,19.0,0,1,3,0,rain,0,0,4,0.0
j008,2026-08-12 00:00:00,2,0,27,68.3,27.1,0,2,2,0,clear,0,0,1,12.2
j009,2026-08-12 00:00:00,2,0,33,46.9,33.2,0,2,2,0,clear,0,0,0,7.8
j010,2026-08-12 00:00:00,2,0,48,49.6,41.9,0,3,3,1,clear,0,0,0,14.9
j011,2026-08-12 00:00:00,2,0,5,80.0,5.6,0,0,1,0,clear,0,0,0,13.0
j012,2026-08-12 00:00:00,2,0,16,58.0,18.1,0,0,3,0,clear,0,0,0,8.4
j013,2026-08-12 00:00:00,2,0,26,56.3,27.9,0,0,4,0,clear,0,0,3,4.4
j014,2026-08-12 00:00:00,2,0,32,52.3,34.8,0,0,1,0,fog,0,0,1,9.0
j015,2026-08-12 00:00:00,2,0,47,44.6,48.2,0,1,2,0,clear,0,0,0,19.3
j016,2026-08-12 00:00:00,2,0,5,73.7,5.9,0,0,0,0,clear,0,0,1,0.0
j017,2026-08-12 00:00:00,2,0,15,67.2,12.6,0,0,0,0,clear,0,0,1,3.0
j018,2026-08-12 00:00:00,2,0,26,55.9,23.6,0,0,0,0,clear,0,0,3,0.0
j001,2026-08-12 01:00:00,2,1,5,76.3,4.0,0,0,0,0,clear,0,0,0,3.1
j002,2026-08-12 01:00:00,2,1,15,69.3,13.7,0,1,1,0,rain,0,0,1,8.3
j003,2026-08-12 01:00:00,2,1,24,60.7,26.4,0,0,1,0,clear,0,0,3,3.5
j004,2026-08-12 01:00:00,2,1,33,60.4,34.5,0,1,3,0,clear,0,0,1,12.3
j005,2026-08-12 01:00:00,2,1,46,46.5,45.8,0,0,3,0,clear,0,0,2,9.5
j006,2026-08-12 01:00:00,2,1,9,69.9,10.4,0,0,0,0,rain,0,0,0,3.3
j007,2026-08-12 01:00:00,2,1,14,68.9,11.9,0,0,1,0,clear,0,0,1,0.0
j008,2026-08-12 01:00:00,2,1,21,59.8,18.8,0,0,0,0,clear,0,0,1,0.9
j009,2026-08-12 01:00:00,2,1,31,64.1,28.5,0,3,3,0,clear,1,0,0,14.9
j010,2026-08-12 01:00:00,2,1,49,46.8,49.1,0,4,3,0,clear,1,0,2,23.1
j011,2026-08-12 01:00:00,2,1,6,80.0,6.4,0,0,1,0,clear,0,0,0,0.0
j012,2026-08-12 01:00:00,2,1,20,68.1,16.3,0,0,0,0,clear,0,0,0,12.5
j013,2026-08-12 01:00:00,2,1,21,70.3,19.5,0,2,2,0,clear,0,0,2,0.0
j014,2026-08-12 01:00:00,2,1,32,56.8,33.1,0,1,1,0,clear,0,0,2,0.8
j015,2026-08-12 01:00:00,2,1,42,48.1,38.5,0,1,1,0,rain,0,0,1,12.9
j016,2026-08-12 01:00:00,2,1,7,71.3,6.0,0,0,1,0,clear,0,0,1,4.9
j017,2026-08-12 01:00:00,2,1,15,64.0,14.4,0,1,1,0,clear,0,0,0,15.3
j018,2026-08-12 01:00:00,2,1,30,62.7,24.9,0,3,2,0,clear,0,0,1,5.7
j001,2026-08-12 02:00:00,2,2,6,73.2,4.8,0,0,0,0,clear,0,0,0,6.7
j002,2026-08-12 02:00:00,2,2,18,61.4,20.8,0,0,1,0,rain,0,1,1,15.2
j003,2026-08-12 02:00:00,2,2,28,63.1,26.7,0,5,3,0,clear,0,0,0,18.8
j004,2026-08-12 02:00:00,2,2,37,56.1,39.5,0,2,3,0,rain,0,0,1,15.7
j005,2026-08-12 02:00:00,2,2,50,42.0,52.9,0,2,3,0,clear,0,0,0,3.8
j006,2026-08-12 02:00:00,2,2,6,74.8,5.8,0,1,0,0,clear,0,0,1,0.0
j007,2026-08-12 02:00:00,2,2,13,73.9,13.2,0,0,1,0,clear,0,0,2,0.0
j008,2026-08-12 02:00:00,2,2,29,58.4,24.4,0,2,1,0,clear,0,0,1,11.1
j009,2026-08-12 02:00:00,2,2,36,47.9,40.9,0,0,1,0,clear,0,0,1,13.4
j010,2026-08-12 02:00:00,2,2,43,45.2,47.0,0,2,5,0,clear,0,0,1,13.6
j011,2026-08-12 02:00:00,2,2,5,77.0,5.2,0,0,0,0,rain,0,0,0,0.0
j012,2026-08-12 02:00:00,2,2,16,62.2,18.9,1,0,2,0,clear,0,0,2,11.6
j013,2026-08-12 02:00:00,2,2,24,62.1,27.4,0,1,4,0,clear,0,0,0,9.1
j014,2026-08-12 02:00:00,2,2,38,57.0,38.1,0,2,4,0,clear,0,0,0,18.6
j015,2026-08-12 02:00:00,2,2,50,44.5,52.8,0,5,2,0,rain,0,0,0,25.2
j016,2026-08-12 02:00:00,2,2,8,72.1,8.9,0,0,1,0,clear,0,0,1,2.7
j017,2026-08-12 02:00:00,2,2,20,67.0,19.3,0,0,2,0,clear,0,0,0,5.4
j018,2026-08-12 02:00:00,2,2,30,50.8,34.8,0,3,2,0,clear,0,0,3,7.9
j001,2026-08-12 03:00:00,2,3,5,74.6,4.0,0,0,1,0,fog,0,0,0,13.7
j002,2026-08-12 03:00:00,2,3,19,77.8,17.8,0,3,1,0,clear,0,0,1,6.2
j003,2026-08-12 03:00:00,2,3,28,74.9,22.7,0,3,1,0,clear,0,0,0,3.6
j004,2026-08-12 03:00:00,2,3,40,60.3,33.0,0,3,3,0,clear,0,0,0,5.0
j005,2026-08-12 03:00:00,2,3,46,47.9,43.7,0,2,2,0,clear,0,0,1,19.0
j006,2026-08-12 03:00:00,2,3,7,76.4,7.4,0,0,2,0,clear,0,0,4,0.0
j007,2026-08-12 03:00:00,2,3,18,68.4,14.8,0,0,0,0,fog,0,0,1,3.3
j008,2026-08-12 03:00:00,2,3,22,69.7,17.8,0,2,0,0,rain,0,0,0,8.3
j009,2026-08-12 03:00:00,2,3,33,55.9,35.6,0,1,3,0,rain,1,0,1,21.5
j010,2026-08-12 03:00:00,2,3,45,41.9,53.2,0,0,5,0,rain,0,0,0,23.4
j011,2026-08-12 03:00:00,2,3,10,73.3,8.7,0,1,1,0,clear,0,0,3,0.0
j012,2026-08-12 03:00:00,2,3,16,72.8,13.4,0,2,3,0,clear,0,0,0,8.3
j013,2026-08-12 03:00:00,2,3,28,47.0,33.2,0,3,1,0,clear,0,0,0,6.6
j014,2026-08-12 03:00:00,2,3,32,67.3,27.9,0,0,1,0,clear,0,0,1,3.2
j015,2026-08-12 03:00:00,2,3,42,46.4,48.2,0,6,4,0,clear,0,0,3,8.4
j016,2026-08-12 03:00:00,2,3,10,72.0,9.2,0,0,0,0,clear,0,0,2,0.0
j017,2026-08-12 03:00:00,2,3,17,62.3,17.9,0,2,2,0,clear,0,0,2,5.5
j018,2026-08-12 03:00:00,2,3,27,59.5,31.7,0,1,3,0,clear,0,0,3,0.0
j001,2026-08-12 04:00:00,2,4,7,66.4,8.1,0,0,0,0,clear,0,0,1,6.2
j002,2026-08-12 04:00:00,2,4,17,73.0,18.8,0,0,4,0,clear,0,0,2,0.0
j003,2026-08-12 04:00:00,2,4,29,57.0,30.4,0,0,1,0,clear,0,0,2,0.0
j004,2026-08-12 04:00:00,2,4,32,70.5,26.6,0,3,4,0,clear,0,0,0,17.0
j005,2026-08-12 04:00:00,2,4,43,51.7,38.3,0,2,3,0,clear,0,0,0,16.8
j006,2026-08-12 04:00:00,2,4,6,80.0,5.8,0,0,1,0,clear,0,0,0,0.0
j007,2026-08-12 04:00:00,2,4,13,71.7,11.1,0,1,2,0,clear,0,0,2,0.0
j008,2026-08-12 04:00:00,2,4,26,61.7,21.5,0,1,0,0,clear,0,0,2,2.6
j009,2026-08-12 04:00:00,2,4,37,68.3,31.3,0,2,1,0,clear,0,0,0,7.4
j010,2026-08-12 04:00:00,2,4,48,46.0,44.7,0,5,4,0,clear,0,0,0,18.3
j011,2026-08-12 04:00:00,2,4,7,73.5,6.1,0,0,0,0,clear,0,0,1,0.0
j012,2026-08-12 04:00:00,2,4,12,74.0,14.2,0,2,1,0,fog,0,0,1,10.4
j013,2026-08-12 04:00:00,2,4,23,65.0,23.1,0,1,3,0,clear,0,0,0,5.0
j014,2026-08-12 04:00:00,2,4,36,65.3,29.6,0,1,1,0,clear,0,0,1,4.0
j015,2026-08-12 04:00:00,2,4,43,41.3,47.2,0,4,4,0,rain,0,0,2,18.9
j016,2026-08-12 04:00:00,2,4,5,72.6,4.7,0,0,1,0,clear,0,0,2,0.0
j017,2026-08-12 04:00:00,2,4,20,59.9,23.7,0,1,3,0,clear,0,0,0,11.9
j018,2026-08-12 04:00:00,2,4,23,62.3,26.6,0,1,0,0,clear,0,0,0,4.5
j001,2026-08-12 05:00:00,2,5,6,69.3,7.1,0,0,1,0,clear,0,0,2,0.0
j002,2026-08-12 05:00:00,2,5,17,69.6,15.1,0,1,0,0,clear,0,0,0,7.3
j003,2026-08-12 05:00:00,2,5,25,54.3,26.0,0,0,4,0,rain,0,0,1,4.9
j004,2026-08-12 05:00:00,2,5,37,57.2,30.8,0,0,0,0,clear,0,0,2,8.5
j005,2026-08-12 05:00:00,2,5,48,37.9,49.9,0,2,2,0,clear,0,0,1,5.1
j006,2026-08-12 05:00:00,2,5,9,70.7,8.1,0,0,0,0,clear,0,0,0,4.2
j007,2026-08-12 05:00:00,2,5,15,71.7,12.5,0,0,2,0,clear,0,0,1,2.5
j008,2026-08-12 05:00:00,2,5,29,67.9,26.0,0,2,1,0,clear,0,0,2,3.0
j009,2026-08-12 05:00:00,2,5,39,45.7,43.8,0,3,2,0,clear,0,0,0,12.6
j010,2026-08-12 05:00:00,2,5,47,42.1,51.6,0,3,6,0,clear,0,0,1,18.4
j011,2026-08-12 05:00:00,2,5,10,72.6,9.3,0,0,1,0,clear,0,0,1,1.4
j012,2026-08-12 05:00:00,2,5,13,74.9,11.9,0,1,0,0,clear,0,0,0,2.3
j013,2026-08-12 05:00:00,2,5,28,41.4,31.9,0,1,5,0,clear,0,0,2,16.6
j014,2026-08-12 05:00:00,2,5,40,54.3,45.9,0,2,6,0,clear,0,0,0,25.6
j015,2026-08-12 05:00:00,2,5,46,48.9,39.7,0,2,0,0,clear,0,0,0,5.0
j016,2026-08-12 05:00:00,2,5,7,59.8,6.7,0,0,0,0,clear,0,0,0,1.0
j017,2026-08-12 05:00:00,2,5,16,58.4,17.5,0,0,1,0,clear,0,0,0,7.1
j018,2026-08-12 05:00:00,2,5,21,68.2,24.5,0,0,2,0,clear,0,0,1,0.1
j001,2026-08-12 06:00:00,2,6,23,60.8,26.8,0,2,2,0,clear,1,0,0,13.1
j002,2026-08-12 06:00:00,2,6,36,57.2,31.6,0,0,5,1,rain,0,0,4,9.2
j003,2026-08-12 06:00:00,2,6,69,25.3,80.1,0,0,4,0,clear,0,0,0,23.5
j004,2026-08-12 06:00:00,2,6,60,47.1,56.2,0,3,1,0,rain,0,0,2,15.2
j005,2026-08-12 06:00:00,2,6,76,35.7,66.7,0,0,6,0,clear,0,0,2,11.4
j006,2026-08-12 06:00:00,2,6,44,46.8,51.0,0,2,3,0,clear,1,0,1,15.0
j007,2026-08-12 06:00:00,2,6,46,44.9,54.3,0,1,6,0,clear,0,0,0,13.9
j008,2026-08-12 06:00:00,2,6,50,43.2,54.9,0,7,8,0,clear,0,0,0,28.3
j009,2026-08-12 06:00:00,2,6,54,62.8,44.0,0,3,2,0,clear,0,0,1,9.5
j010,2026-08-12 06:00:00,2,6,68,27.8,76.9,0,5,14,0,clear,0,0,0,36.6
j011,2026-08-12 06:00:00,2,6,38,56.3,34.2,0,3,2,0,clear,0,0,2,9.4
j012,2026-08-12 06:00:00,2,6,38,66.4,32.0,0,4,0,0,clear,0,0,0,4.8
j013,2026-08-12 06:00:00,2,6,43,55.4,45.9,0,4,2,0,clear,0,0,0,13.8
j014,2026-08-12 06:00:00,2,6,60,35.2,63.5,0,4,2,0,clear,0,0,1,26.9
j015,2026-08-12 06:00:00,2,6,83,13.6,83.7,0,7,6,0,clear,0,0,1,23.1
j016,2026-08-12 06:00:00,2,6,45,51.8,43.0,0,2,1,0,clear,0,0,0,17.9
j017,2026-08-12 06:00:00,2,6,44,42.7,46.8,0,3,3,0,clear,0,0,0,11.9
j018,2026-08-12 06:00:00,2,6,62,44.5,59.3,0,2,3,0,clear,0,0,1,15.8
j001,2026-08-12 07:00:00,2,7,35,53.9,40.4,0,2,3,0,rain,0,0,1,10.1
j002,2026-08-12 07:00:00,2,7,33,56.3,34.6,0,1,4,0,clear,0,0,1,12.8
j003,2026-08-12 07:00:00,2,7,53,41.0,62.5,0,0,4,0,clear,0,0,2,7.1
j004,2026-08-12 07:00:00,2,7,77,18.2,74.2,0,4,7,0,clear,0,0,1,19.9
j005,2026-08-12 07:00:00,2,7,69,30.4,63.7,0,6,4,1,clear,0,0,0,19.6
j006,2026-08-12 07:00:00,2,7,45,52.5,41.0,0,1,5,1,clear,0,0,1,6.9
j007,2026-08-12 07:00:00,2,7,48,38.5,48.4,0,4,6,0,clear,0,0,0,22.4
j008,2026-08-12 07:00:00,2,7,66,37.6,58.0,0,2,2,0,clear,0,0,1,11.9
j009,2026-08-12 07:00:00,2,7,61,31.7,66.6,0,4,4,0,clear,0,0,3,22.2
j010,2026-08-12 07:00:00,2,7,69,40.3,60.1,0,0,2,0,clear,0,0,2,0.5
j011,2026-08-12 07:00:00,2,7,27,60.3,28.5,0,2,1,1,fog,0,0,1,5.0
j012,2026-08-12 07:00:00,2,7,31,61.6,32.2,0,1,6,0,clear,0,0,1,14.7
j013,2026-08-12 07:00:00,2,7,60,36.6,70.9,0,2,3,0,clear,0,0,0,23.6
j014,2026-08-12 07:00:00,2,7,53,43.5,43.3,0,1,3,0,clear,0,0,0,10.8
j015,2026-08-12 07:00:00,2,7,87,21.6,84.1,0,11,10,0,rain,0,0,0,43.1
j016,2026-08-12 07:00:00,2,7,45,48.6,46.4,0,1,4,0,clear,0,0,0,20.7
j017,2026-08-12 07:00:00,2,7,46,53.0,54.7,0,5,5,0,clear,0,0,3,12.6
j018,2026-08-12 07:00:00,2,7,62,47.5,51.2,0,2,0,0,clear,0,0,0,5.9
j001,2026-08-12 08:00:00,2,8,76,5.0,100.0,0,5,10,0,clear,0,0,0,36.6
j002,2026-08-12 08:00:00,2,8,82,17.9,83.6,0,4,6,0,rain,0,0,1,34.3
j003,2026-08-12 08:00:00,2,8,98,21.0,94.7,0,3,6,0,clear,0,0,0,24.3
j004,2026-08-12 08:00:00,2,8,98,9.4,100.0,0,5,11,0,clear,0,0,1,31.3
j005,2026-08-12 08:00:00,2,8,100,6.2,100.0,1,7,9,0,rain,0,0,3,32.6
j006,2026-08-12 08:00:00,2,8,61,23.5,90.4,0,2,3,0,clear,0,0,0,33.8
j007,2026-08-12 08:00:00,2,8,87,5.0,100.0,0,4,8,0,clear,0,0,2,37.2
j008,2026-08-12 08:00:00,2,8,94,7.2,100.0,0,4,7,0,clear,0,0,2,21.6
j009,2026-08-12 08:00:00,2,8,100,16.0,100.0,0,6,10,0,clear,0,0,0,32.0
j010,2026-08-12 08:00:00,2,8,100,5.0,100.0,0,6,12,0,clear,0,0,2,29.4
j011,2026-08-12 08:00:00,2,8,61,17.4,75.4,1,2,8,0,clear,1,0,0,29.4
j012,2026-08-12 08:00:00,2,8,73,10.1,92.8,0,1,5,0,clear,0,0,3,12.2
j013,2026-08-12 08:00:00,2,8,93,10.4,100.0,0,4,8,1,clear,0,0,1,31.1
j014,2026-08-12 08:00:00,2,8,95,10.9,100.0,0,5,6,0,clear,0,0,0,32.4
j015,2026-08-12 08:00:00,2,8,100,11.8,100.0,0,4,9,0,clear,0,0,3,25.5
j016,2026-08-12 08:00:00,2,8,61,28.0,78.7,0,3,6,0,clear,0,0,1,24.3
j017,2026-08-12 08:00:00,2,8,88,10.2,100.0,0,4,6,0,clear,0,0,1,37.4
j018,2026-08-12 08:00:00,2,8,80,5.0,100.0,0,7,9,0,clear,1,0,0,45.5
j001,2026-08-12 09:00:00,2,9,66,25.2,84.2,0,3,6,0,clear,0,0,0,18.3
j002,2026-08-12 09:00:00,2,9,71,11.9,92.0,0,6,3,0,clear,0,0,1,26.4
j003,2026-08-12 09:00:00,2,9,82,22.9,84.7,0,4,4,0,clear,0,0,0,23.6
j004,2026-08-12 09:00:00,2,9,90,9.1,100.0,0,6,7,0,fog,0,0,0,39.6
j005,2026-08-12 09:00:00,2,9,100,13.1,100.0,0,7,5,0,clear,0,0,2,27.7
j006,2026-08-12 09:00:00,2,9,75,6.4,100.0,0,7,5,0,fog,0,0,0,36.2
j007,2026-08-12 09:00:00,2,9,86,5.1,100.0,0,1,8,0,clear,0,0,0,34.9
j008,2026-08-12 09:00:00,2,9,88,11.5,95.6,0,4,5,0,rain,0,0,2,30.4
j009,2026-08-12 09:00:00,2,9,100,6.5,100.0,0,8,7,0,clear,0,0,1,42.2
j010,2026-08-12 09:00:00,2,9,100,19.7,99.6,0,7,5,0,clear,0,0,1,30.5
j011,2026-08-12 09:00:00,2,9,79,7.0,85.7,0,4,14,0,clear,0,0,0,33.6
j012,2026-08-12 09:00:00,2,9,88,5.0,100.0,0,5,9,0,clear,0,0,0,38.5
j013,2026-08-12 09:00:00,2,9,90,5.0,100.0,0,2,7,0,fog,0,0,2,30.1
j014,2026-08-12 09:00:00,2,9,92,14.8,100.0,0,2,12,0,clear,0,0,2,36.9
j015,2026-08-12 09:00:00,2,9,100,11.5,100.0,0,4,4,0,clear,0,0,2,29.2
j016,2026-08-12 09:00:00,2,9,71,10.3,100.0,0,1,10,0,clear,1,0,0,43.0
j017,2026-08-12 09:00:00,2,9,78,16.3,94.5,0,4,6,0,clear,0,0,0,33.6
j018,2026-08-12 09:00:00,2,9,82,11.5,100.0,0,5,7,0,clear,1,0,1,37.7
j001,2026-08-12 10:00:00,2,10,49,36.8,58.4,0,3,4,0,rain,0,0,1,12.9
j002,2026-08-12 10:00:00,2,10,42,57.7,36.8,0,1,3,0,clear,0,1,0,16.6
j003,2026-08-12 10:00:00,2,10,62,41.1,63.4,0,3,6,0,clear,0,0,0,23.4
j004,2026-08-12 10:00:00,2,10,65,28.2,73.4,0,5,4,0,clear,0,0,1,21.1
j005,2026-08-12 10:00:00,2,10,67,23.1,79.0,0,6,1,0,clear,0,0,2,22.5
j006,2026-08-12 10:00:00,2,10,31,60.5,28.6,0,0,2,0,clear,0,0,0,20.5
j007,2026-08-12 10:00:00,2,10,31,60.9,36.8,0,1,3,0,clear,0,0,0,17.7
j008,2026-08-12 10:00:00,2,10,44,62.9,35.9,0,4,4,0,clear,0,0,0,19.1
j009,2026-08-12 10:00:00,2,10,77,33.5,72.0,0,2,4,0,clear,0,0,0,25.6
j010,2026-08-12 10:00:00,2,10,78,14.1,92.8,0,2,10,1,clear,0,0,0,29.8
j011,2026-08-12 10:00:00,2,10,46,40.0,47.5,0,1,1,0,clear,0,0,0,11.4
j012,2026-08-12 10:00:00,2,10,52,38.2,53.7,0,2,5,0,clear,0,0,1,23.6
j013,2026-08-12 10:00:00,2,10,68,40.7,64.2,0,0,8,0,clear,0,0,0,16.4
j014,2026-08-12 10:00:00,2,10,66,50.2,54.7,0,4,4,0,rain,0,0,0,23.7
j015,2026-08-12 10:00:00,2,10,80,34.2,68.7,0,4,8,0,rain,0,0,4,23.7
j016,2026-08-12 10:00:00,2,10,46,46.0,42.1,0,2,2,0,clear,0,0,2,2.0
j017,2026-08-12 10:00:00,2,10,58,44.8,55.1,0,2,3,0,fog,0,0,1,14.8
j018,2026-08-12 10:00:00,2,10,43,57.6,35.7,0,2,2,0,clear,0,0,2,11.2
j001,2026-08-12 11:00:00,2,11,23,66.0,21.3,0,4,1,1,rain,0,0,4,10.3
j002,2026-08-12 11:00:00,2,11,32,70.9,26.0,0,2,1,0,clear,0,0,0,0.2
j003,2026-08-12 11:00:00,2,11,49,45.7,43.3,0,4,3,0,clear,0,0,4,7.6
j004,2026-08-12 11:00:00,2,11,78,37.8,62.7,0,4,1,0,clear,0,0,1,18.2
j005,2026-08-12 11:00:00,2,11,61,37.1,54.5,0,2,7,0,clear,0,0,2,15.6
j006,2026-08-12 11:00:00,2,11,41,42.9,47.6,0,1,3,0,clear,0,0,1,9.0
j007,2026-08-12 11:00:00,2,11,30,53.9,34.9,0,2,1,0,clear,0,0,0,21.8
j008,2026-08-12 11:00:00,2,11,49,50.8,39.5,0,4,1,0,clear,0,0,1,8.1
j009,2026-08-12 11:00:00,2,11,70,23.4,77.3,0,6,3,0,rain,0,0,2,25.3
j010,2026-08-12 11:00:00,2,11,77,21.2,85.0,0,3,5,0,clear,0,0,0,29.0
j011,2026-08-12 11:00:00,2,11,33,59.7,36.5,0,1,4,0,clear,0,0,0,12.5
j012,2026-08-12 11:00:00,2,11,56,38.0,64.7,0,1,6,0,clear,0,0,1,18.3
j013,2026-08-12 11:00:00,2,11,69,25.4,70.6,0,3,2,0,clear,0,1,0,30.1
j014,2026-08-12 11:00:00,2,11,60,44.1,51.8,1,5,3,0,clear,0,0,1,23.4
j015,2026-08-12 11:00:00,2,11,66,31.2,75.4,0,6,5,0,rain,0,0,2,25.7
j016,2026-08-12 11:00:00,2,11,41,42.0,44.7,0,3,1,0,clear,0,0,2,11.3
j017,2026-08-12 11:00:00,2,11,34,62.4,29.8,0,0,1,0,clear,0,0,0,8.5
j018,2026-08-12 11:00:00,2,11,56,42.4,51.6,0,1,6,1,clear,0,1,1,17.7
j001,2026-08-12 12:00:00,2,12,25,67.7,27.6,0,0,1,0,clear,0,0,3,0.0
j002,2026-08-12 12:00:00,2,12,37,60.5,30.9,0,2,1,0,clear,0,0,1,6.4
j003,2026-08-12 12:00:00,2,12,45,40.0,52.4,0,1,6,0,rain,1,0,0,32.8
j004,2026-08-12 12:00:00,2,12,77,22.5,84.4,0,6,3,1,clear,0,0,0,16.7
j005,2026-08-12 12:00:00,2,12,81,36.5,72.4,0,6,6,0,clear,0,0,1,23.9
j006,2026-08-12 12:00:00,2,12,38,53.4,37.2,0,2,0,0,clear,0,1,0,16.1
